10:54:39:700,0
10:54:42:540,1
11:01:36:540,0
11:01:38:591,0
11:01:44:037,0
11:01:47:868,0
11:01:49:304,0
11:01:55:040,0
11:01:56:167,0
11:02:00:456,0
11:02:03:074,1
11:02:08:625,0
11:02:15:330,0
11:02:17:341,1
11:02:18:859,1
11:02:19:005,1
11:02:40:059,1
11:02:45:303,0
11:03:17:411,0
11:03:18:962,0
11:04:05:614,0
11:04:07:197,0
11:04:07:399,0
11:04:17:212,0
11:04:34:788,1
11:04:36:477,1
11:05:05:392,0
11:05:14:653,0
11:05:22:216,0
11:05:26:408,0
11:05:38:799,0
11:05:42:113,0
11:05:49:401,0
11:05:52:714,1
11:06:12:274,0
11:06:23:661,0
11:06:25:567,0
11:06:27:284,0
11:06:34:477,1
11:06:34:649,1
11:06:39:913,0
11:06:45:567,0
11:06:51:641,0
11:06:54:592,1
11:07:01:206,1
11:07:11:935,1
11:07:23:891,0
11:07:32:726,0
11:07:44:614,0
11:07:57:410,1
11:08:03:804,1
11:08:41:741,0
11:08:47:738,0
11:08:53:922,0
11:09:02:391,0
11:09:03:741,0
11:09:08:406,0
11:09:14:208,1
11:09:19:560,1
11:09:39:705,0
11:09:58:600,0
11:10:06:910,0
11:10:21:389,1
11:10:21:655,1
11:10:59:920,0
11:11:12:418,0
11:11:24:588,1
11:11:30:535,1
11:12:08:727,0
11:12:31:329,0
11:12:37:597,1
11:12:40:066,1
11:13:30:663,0
11:13:32:237,1
11:13:38:457,0
11:13:49:374,1
11:14:27:250,0
11:14:33:363,1
11:14:47:802,0
11:14:50:352,1
11:14:53:765,0
11:14:57:233,1
11:15:35:830,0
11:15:42:408,1
11:16:06:046,1
